rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,cluster
20,7,0,0,0,0,0,0,0,1,5,2,3,6,2,4,4,4,1,5,2,5,3,5,4,4,1,3,2,1,3,2,0,8,3,2,0,14,6,5,74,49,25,6,6,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
13,5,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,3,0,0,0,1,1,3,0,0,0,1,1,4,1,0,0,0,0,0,0,3,5,2,16,12,4,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
12,12,0,0,0,0,0,0,1,2,12,2,0,1,0,1,0,5,1,3,2,1,0,4,1,2,1,2,0,2,1,0,0,3,2,3,4,3,14,2,39,27,12,14,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1
35,21,0,0,0,0,1,2,0,6,17,3,3,0,2,0,4,5,2,6,2,13,1,6,6,10,3,4,6,5,3,1,2,1,1,4,4,5,23,6,98,60,38,32,32,1,1,0,0,0,0,2,2,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,1,1,0,0,4,4,0
19,9,0,0,0,0,0,0,0,4,4,1,0,4,8,2,2,4,0,2,1,2,3,1,1,1,0,2,5,0,1,10,9,13,10,1,3,7,8,1,85,42,43,3,3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
26,10,0,0,0,0,0,0,0,3,7,2,2,7,0,5,3,3,1,1,3,0,3,3,2,4,0,1,3,4,4,1,1,2,1,4,3,6,10,4,59,35,24,9,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
11,4,0,0,0,0,0,0,0,3,0,1,0,3,1,5,0,1,0,0,0,1,0,1,1,2,1,2,0,2,0,3,0,4,0,1,1,5,3,1,29,25,4,9,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1
25,10,0,0,0,0,0,0,0,0,12,0,2,1,1,0,1,1,0,4,2,3,1,2,2,4,1,3,3,5,3,2,2,3,1,1,3,4,12,2,49,29,20,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1
10,10,0,0,0,0,0,0,0,4,6,0,1,0,0,4,1,0,0,0,0,16,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,14,10,1,31,24,7,5,5,1,1,0,0,0,0,2,2,0,0,0,0,0,0,6,6,1,1,2,2,0,0,0,0,0,0,0,0,3,3,1
24,17,1,0,1,0,11,12,0,6,17,3,2,5,8,4,6,7,5,8,4,15,5,3,2,11,2,16,10,7,3,4,6,8,4,2,1,14,23,5,146,90,56,19,19,1,1,1,1,0,0,0,0,1,1,1,1,1,1,6,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
12,5,0,0,0,0,0,0,0,1,4,1,0,5,3,8,5,5,3,6,0,6,3,3,2,5,5,11,2,5,3,8,2,2,2,3,1,11,5,1,98,67,31,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,12,12,0
12,8,4,4,0,4,0,4,0,0,7,0,1,4,1,2,1,1,0,3,0,1,0,1,1,3,2,2,0,0,2,1,0,2,1,1,2,4,7,1,31,21,10,11,11,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
9,3,1,0,0,0,0,0,0,1,5,0,1,0,1,1,1,3,1,1,2,2,1,2,2,4,0,1,2,0,4,0,0,0,0,0,0,3,6,1,28,14,14,9,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
12,6,0,2,0,0,2,2,0,3,3,1,0,3,0,2,4,1,3,7,3,4,6,3,1,3,3,3,1,2,1,2,0,1,0,2,0,12,6,1,55,33,22,4,5,0,1,0,0,0,0,1,1,1,1,0,1,0,1,2,2,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1
22,20,0,0,0,0,1,5,3,9,20,4,4,10,2,9,1,1,4,8,3,7,1,4,4,5,3,4,3,6,6,1,7,4,4,5,8,22,29,8,110,64,46,22,22,1,1,1,1,0,0,1,1,1,1,3,3,1,1,7,7,9,9,11,11,2,2,1,1,1,1,0,0,6,6,0
19,10,0,0,0,0,0,0,1,4,7,2,2,0,0,4,5,3,2,2,2,2,1,1,3,2,3,4,5,6,3,4,1,5,2,3,1,4,11,4,71,40,31,13,13,0,0,0,0,1,1,0,0,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
22,12,12,14,10,14,11,11,1,3,19,3,1,5,5,15,4,4,1,10,0,10,1,8,1,6,2,5,5,6,1,8,6,14,5,6,4,4,22,4,132,97,35,8,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
31,18,0,0,1,0,1,3,0,4,16,6,2,6,4,8,6,7,5,6,1,4,5,12,6,6,4,2,1,8,1,6,5,6,0,6,3,14,20,8,118,77,41,16,16,0,0,0,0,0,0,1,1,2,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
50,19,0,0,0,0,1,5,3,7,19,6,5,3,1,4,3,1,4,0,1,6,3,3,3,4,2,6,1,9,7,15,4,2,4,5,5,31,26,11,96,58,38,14,14,1,1,1,1,0,0,1,1,2,2,1,1,1,1,5,5,6,6,1,1,2,2,1,1,1,1,1,1,4,4,0
29,29,0,0,0,0,3,7,3,11,29,3,7,4,3,1,2,6,0,5,2,5,3,8,3,2,4,14,1,10,2,1,2,3,6,2,3,27,40,10,92,61,31,26,26,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,5,5,0
19,19,0,0,0,0,0,0,0,7,12,3,2,0,0,5,1,4,2,8,0,11,1,4,0,1,0,8,0,10,1,4,0,22,2,4,1,14,19,5,89,81,8,9,9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
10,3,0,0,0,1,0,4,0,1,2,2,2,1,4,4,2,4,0,1,3,0,0,4,1,0,0,6,3,0,3,0,0,1,2,0,2,3,3,4,42,21,21,1,2,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
13,12,0,0,0,0,1,0,0,3,9,2,1,4,2,3,2,0,0,2,4,2,2,1,4,5,4,1,1,6,0,1,2,3,1,2,1,10,12,3,54,30,24,7,7,0,0,0,0,1,1,1,1,1,1,1,1,0,0,6,6,1,1,0,0,1,1,0,0,0,0,0,0,6,6,1
32,31,0,0,0,0,0,0,0,5,24,4,7,13,6,5,7,4,3,9,5,7,5,5,10,20,14,7,6,14,9,4,5,8,8,16,11,10,29,11,202,112,90,26,27,1,1,0,0,0,0,1,1,2,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,13,13,2
9,9,0,0,0,0,0,2,2,6,8,0,1,1,1,3,1,3,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,2,2,0,0,12,14,1,19,14,5,11,11,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,10,10,1
30,16,0,0,1,0,0,1,0,5,11,2,3,6,2,3,5,2,2,7,4,1,4,4,3,12,7,2,3,4,2,2,3,9,2,1,2,12,16,5,100,60,40,7,7,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
15,9,0,0,0,0,0,0,0,6,4,0,0,1,1,3,2,5,0,2,1,4,6,4,1,4,2,5,1,2,7,4,4,3,2,0,1,9,10,0,66,37,29,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1
16,8,0,0,0,0,1,0,0,3,6,2,3,3,3,6,2,3,2,4,0,0,3,0,2,2,1,10,1,0,1,2,4,4,2,5,3,2,9,5,68,42,26,8,8,1,1,0,0,0,0,1,1,2,2,1,1,1,1,6,6,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
12,10,0,0,0,0,1,0,0,3,8,0,2,10,8,12,8,7,4,2,3,4,2,4,4,5,1,3,3,3,1,8,2,3,4,1,3,9,11,2,105,62,43,12,12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
75,56,0,0,0,0,0,0,0,27,32,16,5,5,5,11,3,4,4,5,9,7,4,7,4,6,4,12,6,3,3,3,6,11,6,10,6,10,59,21,144,84,60,14,14,4,4,0,0,0,0,0,0,1,1,1,1,0,0,15,15,0,0,0,0,1,1,0,0,1,1,0,0,52,52,0
11,7,0,0,0,0,0,0,0,0,7,2,0,0,1,4,1,2,1,1,1,1,2,1,0,2,2,4,3,0,1,1,3,2,2,0,0,13,7,2,35,18,17,10,10,0,0,0,0,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
38,13,1,2,1,0,0,2,0,2,13,2,3,2,1,3,2,7,5,5,2,4,4,4,1,6,5,8,1,5,4,1,5,3,0,2,0,18,15,5,83,52,31,13,13,1,1,0,0,0,0,0,0,0,0,1,1,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,10,10,0
6,3,0,0,0,0,0,0,0,0,1,0,1,3,0,3,0,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,21,17,4,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
12,7,0,0,0,0,0,0,0,2,5,0,1,2,0,3,5,1,0,3,0,4,0,1,0,0,2,2,0,3,2,3,1,1,3,2,0,2,7,1,38,25,13,5,5,0,0,1,1,0,0,1,1,1,1,1,1,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
11,9,0,0,0,0,0,0,0,2,9,2,0,0,1,2,1,2,3,2,1,3,1,2,3,1,5,2,1,2,1,2,0,3,0,0,0,5,11,2,38,21,17,16,16,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,5,5,1
21,21,0,0,0,0,1,4,0,5,19,2,4,5,6,2,3,5,2,3,3,11,7,17,9,4,5,4,3,3,2,4,1,6,0,1,1,34,24,6,107,65,42,18,18,1,1,1,1,0,0,1,1,1,1,1,1,0,0,7,7,1,1,0,0,0,0,1,1,1,1,0,0,12,12,0
8,8,0,0,0,0,0,0,0,1,7,1,1,0,0,1,1,0,0,0,0,3,1,0,0,4,0,1,0,0,0,1,1,11,2,2,3,12,8,2,31,23,8,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11,11,0,0,0,0,0,0,0,2,10,0,2,0,0,5,1,2,1,0,0,1,1,4,0,2,1,1,1,1,1,1,1,0,1,2,0,7,12,2,27,19,8,12,12,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
12,10,0,0,0,0,1,0,0,3,8,3,0,4,1,3,3,3,0,0,0,3,3,4,1,8,1,2,1,5,3,5,3,2,5,4,1,7,11,3,65,43,22,12,12,1,1,0,0,0,0,1,1,1,1,1,1,1,1,10,10,1,1,0,0,0,0,1,1,2,2,1,1,12,12,1
21,9,0,0,0,0,0,0,0,1,6,1,1,1,0,4,4,1,1,2,2,3,1,1,1,2,1,4,6,2,0,0,0,2,0,0,2,3,7,2,42,23,19,5,5,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
38,22,1,0,1,0,1,5,0,12,17,8,4,15,11,20,11,4,12,17,15,18,11,21,20,23,19,7,9,10,7,11,6,14,9,10,3,8,29,12,303,170,133,29,29,0,0,1,1,0,0,1,1,1,1,1,1,0,0,20,20,2,2,0,0,0,0,1,1,0,0,0,0,8,8,2
9,4,0,0,0,0,0,0,0,1,2,1,1,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,1,5,0,5,3,3,1,3,0,3,3,2,30,21,9,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17,13,0,0,0,0,0,0,0,5,8,2,1,3,0,1,5,0,1,1,2,4,4,2,5,2,3,4,5,8,5,4,2,7,2,0,0,4,13,3,70,36,34,6,6,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1
10,9,6,6,4,8,1,2,0,0,9,0,0,3,2,6,2,3,3,2,2,2,4,6,5,5,2,2,2,4,2,3,5,0,0,0,0,16,9,0,65,36,29,9,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14,12,2,2,1,1,4,4,2,4,8,0,1,3,1,4,2,1,2,1,4,4,5,7,3,3,2,2,2,2,0,2,2,4,2,0,2,18,12,1,61,34,27,10,10,1,1,0,0,0,0,1,1,1,1,1,1,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
18,5,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,1,1,2,1,3,1,0,2,2,0,3,4,3,2,2,1,1,2,2,1,5,5,1,35,20,15,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
52,39,0,0,0,0,0,2,0,15,29,9,7,12,8,13,9,2,2,4,4,5,4,12,2,12,6,11,5,5,3,7,4,7,8,7,3,10,44,16,165,106,59,24,24,1,1,1,1,0,0,1,1,2,2,1,1,1,1,17,17,1,1,0,0,0,0,2,2,1,1,0,0,27,27,0
17,13,0,0,0,0,1,0,0,2,10,1,2,5,2,4,3,2,0,4,1,6,3,6,1,6,0,9,7,9,3,2,3,7,4,6,2,29,12,3,99,68,31,8,8,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,1,1,1,1,0,0,0,0,1,1,0,0,8,8,0
9,5,2,2,1,2,2,7,3,2,5,0,1,3,3,2,3,0,3,1,1,1,2,3,1,1,2,0,2,6,0,0,0,0,0,0,0,14,7,1,34,17,17,7,7,1,1,0,0,0,0,1,1,1,1,0,0,1,1,6,6,1,1,0,0,0,0,1,1,0,0,0,0,3,3,1
26,26,0,0,0,0,0,0,0,5,21,11,5,12,4,14,6,10,2,12,7,16,5,6,6,11,8,10,7,10,8,14,4,16,13,9,8,42,26,16,218,140,78,18,18,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,2
12,8,0,0,0,0,0,0,0,0,6,2,1,1,0,0,2,3,1,0,1,12,1,2,2,4,2,7,4,1,1,1,2,1,1,0,1,3,6,3,50,32,18,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10,9,0,0,0,0,0,0,0,1,8,0,1,1,1,5,4,3,1,2,0,6,1,2,0,0,0,2,0,0,2,4,3,0,0,0,0,8,9,1,41,28,13,10,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1
50,31,0,0,2,0,2,2,0,10,27,8,3,15,5,11,5,9,2,5,6,9,9,12,4,14,6,6,4,15,2,11,2,7,0,9,10,6,37,11,179,123,56,20,21,1,1,0,0,0,0,1,1,1,1,1,1,0,0,16,16,0,0,0,0,0,0,2,2,0,0,0,0,13,13,2
14,4,0,1,0,0,1,1,0,1,3,1,1,0,0,3,0,3,1,0,2,0,0,2,3,0,1,3,2,3,1,4,2,1,1,4,0,2,4,2,36,23,13,6,6,1,1,0,0,0,0,2,2,1,1,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1
7,6,0,0,0,0,0,0,0,1,5,2,1,0,0,0,0,1,1,0,0,0,0,3,1,0,1,2,2,1,3,1,2,1,0,0,0,5,6,3,19,9,10,6,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,12,0,0,0,0,0,0,0,4,8,2,3,7,4,9,4,4,4,5,1,4,0,1,1,3,3,7,0,3,1,5,0,0,1,1,1,10,12,5,69,49,20,8,8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11,8,0,0,0,3,0,2,0,0,9,1,2,2,2,1,1,2,0,0,0,1,3,4,5,5,2,3,1,3,6,0,1,2,2,6,3,5,9,3,55,29,26,11,11,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
22,13,0,0,0,0,0,0,0,5,10,2,0,6,1,13,9,6,3,5,5,6,6,4,3,3,5,7,3,4,4,2,2,4,2,1,0,4,15,2,104,61,43,10,10,0,0,0,0,0,0,1,1,2,2,1,1,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
14,9,0,0,0,0,0,0,0,5,3,2,0,1,0,2,1,1,1,1,0,3,1,1,0,3,1,4,2,5,1,3,0,0,0,4,3,3,8,2,39,29,10,5,5,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,1,1,1,1,0,0,3,3,1
47,36,0,0,1,1,2,6,2,20,30,22,6,0,0,4,6,9,4,11,1,12,8,7,10,11,9,18,9,7,12,17,7,12,9,13,9,10,50,28,205,121,84,25,25,1,1,0,0,0,0,1,1,1,1,1,1,0,0,10,10,5,5,0,0,0,0,5,5,1,1,0,0,24,24,2
25,6,0,0,5,0,0,10,0,0,7,2,2,2,3,6,3,13,3,2,0,8,5,6,3,1,3,4,1,4,4,2,3,7,6,1,0,4,7,4,90,56,34,6,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35,9,0,1,0,0,0,1,1,3,9,1,3,5,1,5,2,3,1,6,2,2,2,5,5,3,2,3,0,0,0,3,2,1,4,1,2,5,12,4,60,37,23,11,11,0,0,1,1,0,0,1,1,1,1,0,0,0,0,14,14,0,0,0,0,0,0,1,1,0,0,0,0,11,11,1
25,10,0,0,0,0,0,0,0,0,9,1,5,0,6,1,4,1,3,1,1,6,4,2,4,0,1,2,2,0,3,3,0,0,1,7,2,9,9,6,55,24,31,10,10,1,1,1,1,0,0,1,1,1,1,0,0,1,1,5,5,1,1,0,0,0,0,0,0,2,2,0,0,1,1,1
11,2,0,0,0,0,0,4,0,0,2,1,0,0,1,1,2,1,0,3,0,3,1,1,2,0,0,1,0,1,1,1,1,1,0,0,0,7,2,1,22,14,8,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1
18,17,0,0,0,0,0,0,0,2,16,1,1,2,5,3,5,9,4,3,0,5,3,11,6,6,4,6,3,1,5,4,4,12,7,4,5,11,18,2,117,66,51,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
5,2,2,2,0,2,4,5,0,0,3,1,0,1,1,0,0,0,0,0,0,1,3,3,0,0,0,0,3,0,4,0,0,0,0,0,0,7,3,1,16,5,11,4,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23,9,0,0,0,0,1,0,0,4,7,2,0,0,0,3,4,1,1,2,0,6,1,0,4,6,2,7,3,5,10,3,1,2,4,3,3,9,11,2,71,38,33,11,11,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,2,2,0,0,0,0,1,1,0,0,0,0,1,1,1
15,4,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,1,0,1,0,3,0,1,1,3,0,2,3,4,1,2,2,2,2,2,0,5,5,1,32,22,10,6,6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16,9,4,5,0,1,5,13,0,3,12,0,1,5,2,5,1,8,1,5,3,6,3,6,4,1,1,4,0,2,1,3,0,3,0,3,3,5,15,1,74,54,20,14,14,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
42,13,0,0,0,0,0,0,0,1,10,2,1,4,2,6,3,2,3,4,2,6,3,7,2,5,3,5,0,5,7,1,4,5,3,8,6,8,11,3,98,59,39,7,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0
19,18,0,0,0,0,0,0,0,2,13,0,1,7,1,0,3,2,0,5,3,9,3,3,1,4,4,7,1,7,6,2,1,4,5,2,1,7,15,1,83,52,31,22,22,1,1,0,0,0,0,1,1,0,0,1,1,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
30,25,0,0,12,0,19,29,0,8,18,4,2,5,6,14,9,7,8,10,4,12,6,13,4,14,12,14,11,11,1,13,7,9,14,4,2,9,26,6,210,126,84,13,13,1,1,0,0,0,0,1,1,1,1,1,1,1,1,9,9,0,0,0,0,0,0,1,1,0,0,0,0,16,16,2
19,2,2,2,2,2,2,2,2,1,0,1,2,2,1,1,0,0,0,0,0,3,0,1,1,2,1,1,2,1,4,2,1,4,1,2,0,3,1,3,30,19,11,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
22,10,0,0,0,0,0,0,0,5,6,2,1,1,0,2,3,2,0,5,0,7,1,11,1,10,2,6,9,8,2,6,6,4,3,3,5,3,11,3,97,65,32,26,26,1,1,1,1,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
11,6,0,0,0,0,0,0,0,1,4,1,1,1,0,2,1,3,3,1,0,4,4,1,2,3,0,1,0,1,1,0,0,0,1,0,3,4,5,2,32,17,15,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
4,4,0,0,0,0,1,1,0,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,2,8,3,9,4,5,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,5,5,1
24,17,0,0,0,0,1,4,0,6,17,1,3,6,2,5,0,5,3,2,2,8,3,5,1,7,1,9,3,9,5,9,3,2,2,3,2,16,23,4,97,70,27,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,0,0,0,0,2,2,0,0,0,0,12,12,0
11,3,0,0,0,0,0,0,0,2,1,0,2,2,2,1,0,3,3,0,1,8,1,2,2,5,0,4,2,0,0,2,0,2,0,1,0,2,3,2,41,30,11,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10,7,0,0,0,0,0,3,0,3,4,0,1,0,1,4,1,0,0,0,0,0,1,2,1,4,1,7,1,1,1,3,2,1,1,2,5,8,7,1,39,24,15,13,13,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,1
24,12,0,0,1,0,0,2,0,4,13,1,2,7,5,5,2,2,2,1,3,7,5,5,6,4,6,5,2,4,6,5,1,2,3,2,2,25,17,3,92,49,43,8,8,1,1,0,0,0,0,1,1,1,1,0,0,1,1,5,5,0,0,0,0,0,0,1,1,1,1,0,0,13,13,0
38,35,0,0,0,0,0,0,0,12,34,6,5,9,6,8,7,6,6,6,6,9,9,13,3,8,12,14,11,15,4,18,13,7,10,13,6,6,46,11,219,126,93,36,36,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2
14,8,0,0,0,0,0,0,0,1,5,2,2,7,8,10,5,3,3,3,0,5,5,2,0,10,4,1,1,2,2,3,2,8,4,2,5,16,6,4,100,60,40,8,8,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0
13,12,0,0,0,0,0,2,0,2,10,2,2,2,4,2,5,5,5,1,3,4,3,6,2,5,6,6,3,3,3,4,3,6,1,2,0,17,12,4,86,47,39,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0
9,7,0,0,0,0,0,0,0,3,3,1,0,1,1,2,0,3,0,2,0,1,1,1,2,1,3,3,2,1,1,0,0,0,0,0,0,2,6,1,25,15,10,8,8,1,1,1,1,0,0,1,1,1,1,0,0,1,1,4,4,0,0,0,0,1,1,1,1,0,0,0,0,4,4,1
